storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,month,is_winter,is_summer,baseline_typical,baseline_high,baseline_extreme,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-10-07 16:27:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,10,0,0,2125.0,3603.0,17818.0,65,482.8,0.487,877,1239.0,1033.395751953125,True,False,True,False,True,True,0.65,362.0,1705.0,True,16.594370302411217
2020-10-07 16:27:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,50.0,10,0,0,2125.0,3603.0,17818.0,65,482.8,0.487,877,1239.0,1156.2607421875,True,False,True,False,True,True,0.65,405.0,1908.0,True,6.677906199556094
2020-10-07 16:50:00,Rockingham,New Hampshire,Thunderstorm Wind,0,1,50.0,10,0,0,2113.0,4102.25,16612.699999999993,55,460.2,0.422,695,727.0,5025.96923828125,True,False,False,False,False,True,0.65,1759.0,8293.0,False,591.3300190208047
2020-11-30 15:28:00,Chester,Pennsylvania,Thunderstorm Wind,1,0,60.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,9874.564453125,True,False,True,False,True,True,0.75,2469.0,17280.0,False,385.7139426032956
2020-11-30 15:29:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3369.8076171875,True,False,True,False,True,True,0.65,1179.0,5560.0,True,65.75541648733399
2020-11-30 12:49:00,Chester,Pennsylvania,Thunderstorm Wind,1,0,60.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,9874.564453125,True,False,True,False,True,True,0.75,2469.0,17280.0,False,385.7139426032956
2020-11-15 15:45:00,Erie,New York,Thunderstorm Wind,0,1,50.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,2816.484375,True,False,True,True,True,False,0.65,986.0,4647.0,False,90.47165203491322
2020-11-15 15:20:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,30446.119140625,True,True,True,True,True,True,0.65,10656.0,50236.0,True,3.001181165211949
2020-11-15 15:25:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,29219.064453125,True,True,True,True,True,True,0.65,10227.0,48211.0,True,1.1500238400318008
2020-08-27 14:53:00,New Haven,Connecticut,Tornado,1,0,,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,8598.158203125,True,False,True,True,True,False,0.75,2150.0,15047.0,False,80.95983390955091
2020-08-27 14:48:00,New Haven,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,23653.578125,True,True,True,True,True,True,0.75,5913.0,41394.0,False,47.620403638336505
2020-08-27 16:30:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3348.015380859375,True,False,True,False,True,True,0.75,837.0,5859.0,True,0.7224843820509929
2020-08-27 16:34:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3474.142822265625,True,False,True,False,True,True,0.75,869.0,6080.0,True,4.516932077786552
2020-11-15 21:22:00,Ocean,New Jersey,Thunderstorm Wind,0,1,54.0,11,0,0,2510.0,4476.5,11575.899999999981,45,1063.9,0.483,628,5570.0,2629.225830078125,True,False,True,False,True,True,0.65,920.0,4338.0,False,52.79666373288824
2020-11-30 15:32:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,3339.01123046875,True,False,True,False,True,True,0.65,1169.0,5509.0,True,75.4603904607856
2020-11-30 15:33:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3293.840087890625,True,False,True,False,True,True,0.65,1153.0,5435.0,True,62.01869591198352
2020-11-15 20:59:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,11,0,0,1954.0,3231.75,11432.75,50,1223.8,0.545,735,11220.0,6130.31591796875,True,False,True,True,True,False,0.65,2146.0,10115.0,False,45.36260322665998
2020-11-15 22:40:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,56.0,11,0,0,2090.0,3268.0,9193.800000000005,48,1995.1,0.687,818,1849.0,14009.3701171875,True,True,True,False,True,False,0.65,4903.0,23115.0,False,657.6728024438886
2020-11-15 15:26:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,29987.205078125,True,True,True,True,True,True,0.65,10496.0,49479.0,True,1.4486453470178287
2020-08-27 14:50:00,New Haven,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,16131.3134765625,True,True,True,True,True,True,0.75,4033.0,28230.0,False,64.27806041772776
2020-08-27 15:00:00,New Haven,Connecticut,Thunderstorm Wind,0,1,52.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,1637.578125,True,False,True,True,True,False,0.65,573.0,2702.0,False,96.37366994773905
2020-08-27 15:06:00,New Haven,Connecticut,Thunderstorm Wind,1,0,78.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,65609.671875,True,True,True,True,True,True,0.75,16402.0,114817.0,True,45.28914450374242
2020-08-27 15:10:00,New Haven,Connecticut,Thunderstorm Wind,1,0,70.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,49943.48828125,True,True,True,True,True,True,0.75,12486.0,87401.0,True,10.597210419526993
2020-08-27 16:38:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3117.89111328125,True,False,True,False,True,True,0.75,779.0,5456.0,True,6.200628360973226
2020-08-27 18:18:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3348.015380859375,True,False,True,False,True,True,0.75,837.0,5859.0,True,0.7224843820509929
2020-08-27 18:42:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3348.015380859375,True,False,True,False,True,True,0.75,837.0,5859.0,True,0.7224843820509929
2020-08-27 18:44:00,Fairfield,Connecticut,Thunderstorm Wind,1,0,61.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,3474.142822265625,True,False,True,False,True,True,0.75,869.0,6080.0,True,4.516932077786552
2020-11-30 15:33:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,55.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3998.361572265625,True,False,True,False,True,True,0.65,1399.0,6597.0,True,96.67297453347885
2020-11-30 15:36:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3447.68115234375,True,False,True,False,True,True,0.65,1207.0,5689.0,True,69.58589042517215
2020-11-30 12:52:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,60.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,6812.24609375,True,False,True,False,True,True,0.75,1703.0,11921.0,True,257.97404591434577
2020-11-15 15:30:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,30446.119140625,True,True,True,True,True,True,0.65,10656.0,50236.0,True,3.001181165211949
2020-11-15 15:31:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,29987.205078125,True,True,True,True,True,True,0.65,10496.0,49479.0,True,1.4486453470178287
2020-11-30 15:46:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,2846.71240234375,True,False,True,False,True,True,0.65,996.0,4697.0,True,49.59077258769049
2020-11-30 15:44:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,3339.01123046875,True,False,True,False,True,True,0.65,1169.0,5509.0,True,75.4603904607856
2020-11-30 15:44:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,3402.857666015625,True,False,True,False,True,True,0.65,1191.0,5615.0,True,78.81543174017997
2020-11-30 16:17:00,Suffolk,Massachusetts,High Wind,0,1,53.0,11,0,0,1727.5,2839.0,6491.1,18,13297.2,0.508,58,1545.0,2230.84033203125,True,False,True,False,True,True,0.65,781.0,3681.0,True,44.39096000202266
2020-11-15 15:32:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,30446.119140625,True,True,True,True,True,True,0.65,10656.0,50236.0,True,3.001181165211949
2020-08-27 15:10:00,New Haven,Connecticut,Thunderstorm Wind,1,0,60.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,20854.849609375,True,True,True,True,True,True,0.75,5214.0,36496.0,False,53.81803975070862
2020-08-27 15:12:00,New Haven,Connecticut,Thunderstorm Wind,1,0,70.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,47787.84765625,True,True,True,True,True,True,0.75,11947.0,83629.0,True,5.823658391093494
2020-08-27 15:15:00,New Haven,Connecticut,Thunderstorm Wind,1,0,78.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,65609.671875,True,True,True,True,True,True,0.75,16402.0,114817.0,True,45.28914450374242
2020-08-27 15:16:00,New Haven,Connecticut,Thunderstorm Wind,1,0,70.0,8,0,1,1892.0,3145.0,11623.449999999972,48,1425.0,0.573,605,45158.0,49943.48828125,True,True,True,True,True,True,0.75,12486.0,87401.0,True,10.597210419526993
2020-11-30 15:15:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3293.840087890625,True,False,True,False,True,True,0.65,1153.0,5435.0,True,62.01869591198352
2020-11-30 15:15:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,2805.791748046875,True,False,True,False,True,True,0.65,982.0,4630.0,True,38.01238308149902
2020-12-16 21:00:00,Hartford,Connecticut,Heavy Snow,0,1,,12,1,0,1954.0,3231.75,11432.75,50,1223.8,0.545,735,195.0,2790.23095703125,True,False,False,False,False,True,0.65,977.0,4604.0,False,1330.8876702724358
2020-11-30 15:19:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3369.8076171875,True,False,True,False,True,True,0.65,1179.0,5560.0,True,65.75541648733399
2020-11-30 15:19:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3447.68115234375,True,False,True,False,True,True,0.65,1207.0,5689.0,True,69.58589042517215
2020-11-30 15:47:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,3402.857666015625,True,False,True,False,True,True,0.65,1191.0,5615.0,True,78.81543174017997
2020-11-30 15:52:00,Montgomery,Pennsylvania,Tornado,1,0,,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,16757.658203125,True,True,True,False,True,False,0.75,4189.0,29326.0,False,780.591602896742
2020-12-25 04:41:00,Hartford,Connecticut,High Wind,0,1,54.0,12,1,0,1954.0,3231.75,11432.75,50,1223.8,0.545,735,644.0,1219.1097412109375,True,False,False,False,False,True,0.65,427.0,2012.0,True,89.30275484641886
2020-08-27 15:38:00,Suffolk,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1900.0,2711.5,6524.5,35,1673.2,0.545,912,1970.0,2266.888427734375,True,False,True,False,True,True,0.65,793.0,3740.0,True,15.070478565196701
2020-08-27 15:40:00,Suffolk,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1900.0,2711.5,6524.5,35,1673.2,0.545,912,1970.0,2468.616455078125,True,False,True,False,True,True,0.65,864.0,4073.0,True,25.31047995320431
2020-11-30 15:19:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3447.68115234375,True,False,True,False,True,True,0.65,1207.0,5689.0,True,69.58589042517215
2020-11-30 15:19:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,2805.791748046875,True,False,True,False,True,True,0.65,982.0,4630.0,True,38.01238308149902
2020-11-30 15:53:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,3353.119873046875,True,False,True,False,True,True,0.65,1174.0,5533.0,True,65.09699030265264
2020-11-30 15:55:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,3189.059326171875,True,False,True,False,True,True,0.65,1116.0,5262.0,True,57.01916918620753
2020-08-27 15:40:00,Suffolk,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1900.0,2711.5,6524.5,35,1673.2,0.545,912,1970.0,2138.649658203125,True,False,True,False,True,True,0.65,749.0,3529.0,True,8.560896355488579
2020-08-27 15:40:00,Suffolk,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1900.0,2711.5,6524.5,35,1673.2,0.545,912,1970.0,2271.009033203125,True,False,True,False,True,True,0.65,795.0,3747.0,True,15.27964635548858
2020-08-27 16:04:00,Westchester,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1594.5,2523.75,9817.499999999995,55,2293.6,0.73,432,3835.0,3878.3095703125,True,False,True,False,True,True,0.65,1357.0,6399.0,True,1.1293238673402868
2020-08-27 16:16:00,Westchester,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1594.5,2523.75,9817.499999999995,55,2293.6,0.73,432,3835.0,4332.2373046875,True,False,True,False,True,True,0.65,1516.0,7148.0,True,12.96577065677966
2020-08-27 16:18:00,Westchester,New York,Thunderstorm Wind,1,0,61.0,8,0,1,1594.5,2523.75,9817.499999999995,55,2293.6,0.73,432,3835.0,5834.27490234375,True,False,True,False,True,True,0.75,1459.0,10210.0,True,52.13233122147979
2020-11-30 15:20:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3447.68115234375,True,False,True,False,True,True,0.65,1207.0,5689.0,True,69.58589042517215
2020-11-30 15:20:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3414.003662109375,True,False,True,False,True,True,0.65,1195.0,5633.0,True,67.92934884945278
2020-11-30 15:59:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,1824.0,3156.0,9291.199999999995,42,1783.3,0.609,483,1903.0,3339.01123046875,True,False,True,False,True,True,0.65,1169.0,5509.0,True,75.4603904607856
2020-11-30 16:06:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,2956.963134765625,True,False,True,False,True,True,0.65,1035.0,4879.0,True,45.591488663989416
2020-11-15 15:16:00,Erie,New York,Thunderstorm Wind,0,1,51.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,29219.064453125,True,True,True,True,True,True,0.65,10227.0,48211.0,True,1.1500238400318008
2020-11-30 15:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3369.8076171875,True,False,True,False,True,True,0.65,1179.0,5560.0,True,65.75541648733399
2020-11-30 15:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3414.003662109375,True,False,True,False,True,True,0.65,1195.0,5633.0,True,67.92934884945278
2020-11-30 16:10:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,3353.119873046875,True,False,True,False,True,True,0.65,1174.0,5533.0,True,65.09699030265264
2020-11-30 16:12:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,3353.119873046875,True,False,True,False,True,True,0.65,1174.0,5533.0,True,65.09699030265264
2020-12-16 22:00:00,Suffolk,Massachusetts,Heavy Snow,0,1,,12,1,0,1727.5,2839.0,6491.1,18,13297.2,0.508,58,813.0,3702.018798828125,True,False,False,False,False,True,0.65,1296.0,6108.0,False,355.35286578451723
2020-11-30 15:22:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,2805.791748046875,True,False,True,False,True,True,0.65,982.0,4630.0,True,38.01238308149902
2020-11-30 15:23:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3447.68115234375,True,False,True,False,True,True,0.65,1207.0,5689.0,True,69.58589042517215
2020-11-30 16:15:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2167.0,3708.0,10131.799999999992,50,1074.1,0.515,604,2031.0,2956.963134765625,True,False,True,False,True,True,0.65,1035.0,4879.0,True,45.591488663989416
2020-11-15 15:44:00,Erie,New York,Thunderstorm Wind,0,1,55.0,11,0,0,2051.0,3355.0,12588.0,38,911.1,0.41,1043,29559.0,15261.1328125,True,True,True,True,True,True,0.65,5341.0,25181.0,False,48.37060518792923
2020-11-30 15:23:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3414.003662109375,True,False,True,False,True,True,0.65,1195.0,5633.0,True,67.92934884945278
2020-11-30 15:23:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3293.840087890625,True,False,True,False,True,True,0.65,1153.0,5435.0,True,62.01869591198352
2020-08-27 19:26:00,Nassau,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1973.0,2851.0,6541.199999999997,28,4863.3,0.568,287,4690.0,8531.076171875,True,False,True,False,True,True,0.65,2986.0,14076.0,True,81.89927871801706
2020-08-27 19:31:00,Nassau,New York,Thunderstorm Wind,0,1,52.0,8,0,1,1973.0,2851.0,6541.199999999997,28,4863.3,0.568,287,4690.0,33924.5234375,True,True,True,False,True,False,0.65,11874.0,55975.0,False,623.3373867270789
2020-08-27 16:26:00,Fairfield,Connecticut,Thunderstorm Wind,0,1,52.0,8,0,1,1914.0,3186.75,14264.400000000007,52,1529.4,0.618,626,3324.0,36795.14453125,True,True,True,False,True,False,0.65,12878.0,60712.0,False,1006.9538065959687
2020-11-30 15:25:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3369.8076171875,True,False,True,False,True,True,0.65,1179.0,5560.0,True,65.75541648733399
2020-11-30 15:26:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,11,0,0,2089.0,3446.0,9478.5,48,741.7,0.436,750,2033.0,3369.8076171875,True,False,True,False,True,True,0.65,1179.0,5560.0,True,65.75541648733399
2020-06-06 11:25:00,Cumberland,Maine,Thunderstorm Wind,0,1,52.0,6,0,1,2155.0,3357.5,11549.25,62,362.5,0.445,836,702.0,7125.05712890625,True,False,False,False,False,True,0.65,2494.0,11756.0,False,914.9654029780983
2020-06-06 11:55:00,Cumberland,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2155.0,3357.5,11549.25,62,362.5,0.445,836,702.0,1952.3973388671875,True,False,False,False,False,True,0.65,683.0,3221.0,True,178.1192790409099
2020-06-06 12:15:00,York,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2264.0,3674.5,14106.0,60,220.8,0.404,991,1617.0,2265.9130859375,True,False,True,False,True,True,0.65,793.0,3739.0,True,40.130679402442794
2020-10-07 16:21:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,55.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,46202.7890625,True,True,True,True,True,True,0.65,16171.0,76235.0,True,3.733248905478222
2020-10-07 16:24:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,44237.91015625,True,True,True,True,True,True,0.65,15483.0,72993.0,True,0.6782439240008981
2020-10-07 16:27:00,Worcester,Massachusetts,Thunderstorm Wind,1,0,61.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,45012.20703125,True,True,True,True,True,True,0.75,11253.0,78771.0,True,1.0601864195105524
2020-10-07 16:27:00,Middlesex,Massachusetts,Thunderstorm Wind,1,0,61.0,10,0,0,2090.0,3268.0,9193.800000000005,48,1995.1,0.687,818,27324.0,32055.236328125,True,True,True,True,True,True,0.75,8014.0,56097.0,True,17.315313746614695
2020-10-07 15:56:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,10,0,0,1756.5,2774.0,6645.499999999998,60,317.3,0.423,539,95.0,200.0,False,False,False,False,True,True,0.65,70.0,330.0,True,110.5263157894737
2020-06-28 15:15:00,Westchester,New York,Thunderstorm Wind,0,1,52.0,6,0,1,1594.5,2523.75,9817.499999999995,55,2293.6,0.73,432,2315.0,1704.3626708984375,True,False,True,False,True,True,0.65,597.0,2812.0,True,26.377422423393625
2020-06-28 15:30:00,Westchester,New York,Thunderstorm Wind,0,1,52.0,6,0,1,1594.5,2523.75,9817.499999999995,55,2293.6,0.73,432,2315.0,1912.6796875,True,False,True,False,True,True,0.65,669.0,3156.0,True,17.378847192224622
2020-10-07 16:30:00,Worcester,Massachusetts,Thunderstorm Wind,1,0,61.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,45689.67578125,True,True,True,True,True,True,0.75,11422.0,79957.0,True,2.5812208829142347
2020-10-07 16:30:00,Hartford,Connecticut,Thunderstorm Wind,1,0,60.0,10,0,0,1954.0,3231.75,11432.75,50,1223.8,0.545,735,4645.0,2891.187744140625,True,False,True,False,True,True,0.75,723.0,5060.0,True,37.756991514733585
2020-10-07 16:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,56.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,42619.16796875,True,True,True,True,True,True,0.65,14917.0,70322.0,True,4.3125999803547375
2020-10-07 16:45:00,Worcester,Massachusetts,Thunderstorm Wind,1,0,65.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,38230.296875,True,True,True,True,True,True,0.75,9558.0,66903.0,True,14.166374326448135
2020-06-28 16:45:00,York,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2264.0,3674.5,14106.0,60,220.8,0.404,991,3859.0,1941.7196044921875,True,False,True,False,True,True,0.65,680.0,3204.0,False,49.68334790121307
2020-06-28 16:55:00,York,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2264.0,3674.5,14106.0,60,220.8,0.404,991,3859.0,2131.590087890625,True,False,True,False,True,True,0.65,746.0,3517.0,False,44.7631487978589
2020-10-07 16:39:00,Hartford,Connecticut,Thunderstorm Wind,0,1,56.0,10,0,0,1954.0,3231.75,11432.75,50,1223.8,0.545,735,4645.0,5699.7041015625,True,False,True,False,True,True,0.65,1995.0,9405.0,True,22.7062239303014
2020-10-07 16:45:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,45422.69921875,True,True,True,True,True,True,0.65,15898.0,74947.0,True,1.9818123456443646
2020-10-07 16:45:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,55.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,47083.66796875,True,True,True,True,True,True,0.65,16479.0,77688.0,True,5.710974334867535
2020-10-07 16:45:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,55.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,45188.2109375,True,True,True,True,True,True,0.65,15816.0,74561.0,True,1.455345616299955
2020-06-06 11:50:00,Cumberland,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2155.0,3357.5,11549.25,62,362.5,0.445,836,702.0,2276.9755859375,True,False,False,False,False,True,0.65,797.0,3757.0,False,224.35549657229345
2020-06-06 11:55:00,Cumberland,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2155.0,3357.5,11549.25,62,362.5,0.445,836,702.0,1952.3973388671875,True,False,False,False,False,True,0.65,683.0,3221.0,True,178.1192790409099
2020-06-06 12:25:00,Cumberland,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2155.0,3357.5,11549.25,62,362.5,0.445,836,702.0,2276.9755859375,True,False,False,False,False,True,0.65,797.0,3757.0,False,224.35549657229345
2020-10-07 16:45:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,14534.658203125,True,True,True,True,True,True,0.65,5087.0,23982.0,False,67.3671796068141
2020-10-07 16:46:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,55.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,44405.55078125,True,True,True,True,True,True,0.65,15542.0,73269.0,True,0.30186173944768746
2020-10-07 16:50:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,55.0,10,0,0,2048.0,3080.5,10263.499999999973,65,572.9,0.505,1513,44540.0,44405.55078125,True,True,True,True,True,True,0.65,15542.0,73269.0,True,0.30186173944768746
2020-06-06 13:40:00,York,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2264.0,3674.5,14106.0,60,220.8,0.404,991,1617.0,2131.590087890625,True,False,True,False,True,True,0.65,746.0,3517.0,True,31.823753116303337
2020-06-06 13:42:00,York,Maine,Thunderstorm Wind,0,1,50.0,6,0,1,2264.0,3674.5,14106.0,60,220.8,0.404,991,1617.0,2220.29638671875,True,False,True,False,True,True,0.65,777.0,3663.0,True,37.30960956825912
