storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,month,is_winter,is_summer,is_hurricane_season,baseline_typical,baseline_high,baseline_extreme,baseline_p25,baseline_n_history,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2021-07-29 18:04:00,Philadelphia,Pennsylvania,Tornado,1,0,0.0,0.5,7,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,1430.0,1717.5528564453125,True,False,True,False,True,True,0.65,601.0,2834.0,True,20.108591359812063
2021-07-29 18:06:00,Bucks,Pennsylvania,Tornado,1,0,0.0,0.5,7,0,1,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,6900.0,4481.982421875,True,False,True,False,True,True,0.65,1569.0,7395.0,True,35.043733016304344
2021-07-29 19:43:00,Ocean,New Jersey,Thunderstorm Wind,1,0,60.0,0.5,7,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,2196.0,2757.926513671875,True,False,True,False,True,True,0.65,965.0,4551.0,True,25.588639056096312
2021-07-29 20:03:00,Ocean,New Jersey,Tornado,1,0,0.0,0.5,7,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,2196.0,1969.534423828125,True,False,True,False,True,True,0.65,689.0,3250.0,True,10.312640080686474
2021-07-29 19:04:00,Ocean,New Jersey,Tornado,1,0,0.0,0.5,7,0,1,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,2196.0,1969.534423828125,True,False,True,False,True,True,0.65,689.0,3250.0,True,10.312640080686474
2021-07-29 18:07:00,Philadelphia,Pennsylvania,Tornado,1,0,0.0,0.5,7,0,1,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,1430.0,1717.5528564453125,True,False,True,False,True,True,0.65,601.0,2834.0,True,20.108591359812063
2022-12-23 13:43:00,Suffolk,New York,Thunderstorm Wind,0,1,53.0,0.5,12,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,4196.0,2771.2060546875,True,False,True,False,True,True,0.55,1247.0,4295.0,True,33.95600441640848
2022-12-23 13:40:00,Suffolk,New York,Thunderstorm Wind,0,1,53.0,0.5,12,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,4196.0,2408.785400390625,True,False,True,False,True,True,0.55,1084.0,3734.0,False,42.59329360365527
2022-03-07 21:22:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,59.0,0.5,3,0,0,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,5663.0,1588.230224609375,True,False,True,False,True,True,0.55,715.0,2462.0,False,71.95426055784257
2022-03-07 21:25:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,58.0,0.5,3,0,0,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2200.0,1238.9000244140625,True,False,True,False,True,True,0.55,558.0,1920.0,False,43.68636252663352
2022-03-07 20:45:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,3,0,0,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,5663.0,887.1890258789062,False,False,True,False,False,True,0.55,399.0,1375.0,False,84.33358598130131
2022-03-07 21:20:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,3,0,0,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,5663.0,3518.07568359375,True,False,True,False,True,True,0.55,1583.0,5453.0,False,37.876113657182586
2022-03-07 21:20:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,3,0,0,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,5663.0,3256.612548828125,True,False,True,False,True,True,0.55,1465.0,5048.0,False,42.49315647486977
2022-03-07 20:38:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,3,0,0,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,2916.0,1280.416259765625,True,False,True,False,True,True,0.55,576.0,1985.0,False,56.0899773742927
2022-03-07 20:43:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,3,0,0,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,2410.0,443.73638916015625,False,False,True,False,False,True,0.55,200.0,688.0,False,81.58770169459932
2022-03-07 22:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,55.0,0.5,3,0,0,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,1297.0,497.2944641113281,False,False,True,False,False,True,0.55,224.0,771.0,False,61.65809837229544
2022-03-07 21:57:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,3,0,0,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,2554.0,4136.2138671875,True,False,True,False,True,True,0.55,1861.0,6411.0,True,61.95042549676977
2022-03-07 22:14:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,3,0,0,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,2554.0,3398.21240234375,True,False,True,False,True,True,0.55,1529.0,5267.0,True,33.05451849427369
2022-05-22 19:15:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,1424.4989013671875,True,False,False,False,False,True,0.55,641.0,2208.0,False,276.8515612082507
2022-05-22 19:11:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,1014.2771606445312,True,False,False,False,False,True,0.55,456.0,1572.0,False,168.32729117580192
2022-05-22 16:18:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,2272.0,402.5253601074219,False,False,True,False,False,True,0.55,181.0,624.0,False,82.28321478400431
2022-05-22 16:34:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,2272.0,471.4823913574219,False,False,True,False,False,True,0.55,212.0,731.0,False,79.24813418321206
2022-05-22 16:43:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,2272.0,875.7001342773438,False,False,True,False,False,True,0.55,394.0,1357.0,False,61.456860287088745
2022-05-22 16:54:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,2272.0,425.4039001464844,False,False,True,False,False,True,0.55,191.0,659.0,False,81.27623678932727
2022-05-22 19:45:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,951.88134765625,False,False,False,False,True,True,0.55,428.0,1475.0,False,151.8204623429233
2022-05-22 19:24:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,1424.4989013671875,True,False,False,False,False,True,0.55,641.0,2208.0,False,276.8515612082507
2022-05-22 19:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,951.88134765625,False,False,False,False,True,True,0.55,428.0,1475.0,False,151.8204623429233
2022-05-22 19:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,378.0,1318.4130859375,True,False,False,False,False,True,0.55,593.0,2044.0,False,248.78653067129628
2022-07-02 03:04:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2233.5,3233.25,11744.200000000024,1493.0,654,38,1611.6,0.55,410,660741,109.0,1177.828125,True,False,False,False,False,True,0.55,530.0,1826.0,False,980.5762614678899
2022-07-02 17:10:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,478.0,1678.7530517578125,True,False,False,False,False,True,0.55,755.0,2602.0,False,251.20356731334988
2022-07-02 16:52:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2090.0,3268.0,9193.800000000005,1409.0,1317,48,1995.1,0.687,818,1632002,994.0,1373.869140625,True,False,False,False,False,True,0.55,618.0,2129.0,True,38.2162113304829
2022-07-02 16:57:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2048.0,3080.5,10263.499999999973,1349.0,979,65,572.9,0.505,1513,866866,478.0,1483.4097900390625,True,False,False,False,False,True,0.55,668.0,2299.0,False,210.33677615879967
2022-07-12 17:14:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,763.0,1412.4434814453125,True,False,False,False,False,True,0.55,636.0,2189.0,True,85.11710110685617
2022-07-12 18:25:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,763.0,1475.3822021484375,True,False,False,False,False,True,0.55,664.0,2287.0,True,93.36595047817006
2022-07-12 19:35:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2233.5,3233.25,11744.200000000024,1493.0,654,38,1611.6,0.55,410,660741,2131.0,719.614501953125,False,False,True,False,False,True,0.55,324.0,1115.0,False,66.2311355254282
2022-07-12 19:35:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,2233.5,3233.25,11744.200000000024,1493.0,654,38,1611.6,0.55,410,660741,2131.0,851.1009521484375,False,False,True,False,False,True,0.55,383.0,1319.0,False,60.060959542541646
2022-07-12 19:45:00,Providence,Rhode Island,Thunderstorm Wind,0,1,55.0,0.5,7,0,1,0,2233.5,3233.25,11744.200000000024,1493.0,654,38,1611.6,0.55,410,660741,2131.0,1276.7802734375,True,False,True,False,True,True,0.55,575.0,1979.0,False,40.085393081299856
2022-12-23 14:32:00,Suffolk,New York,Thunderstorm Wind,0,1,53.0,0.5,12,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,4196.0,2408.785400390625,True,False,True,False,True,True,0.55,1084.0,3734.0,False,42.59329360365527
2022-12-23 13:55:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,12,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,4196.0,3040.181640625,True,False,True,False,True,True,0.55,1368.0,4712.0,True,27.54571876489514
2022-10-14 10:50:00,Rockingham,New Hampshire,Thunderstorm Wind,1,0,61.0,0.5,10,0,0,1,2113.0,4102.25,16612.699999999993,1350.5,458,55,460.2,0.422,695,319861,1035.0,1827.951171875,True,False,True,False,True,True,0.65,640.0,3016.0,True,76.613639794686
2022-10-14 10:10:00,York,Maine,Thunderstorm Wind,0,1,52.0,0.5,10,0,0,1,2264.0,3674.5,14106.0,1467.75,596,60,220.8,0.404,991,218770,6113.0,1894.7791748046875,True,False,True,False,True,True,0.55,853.0,2937.0,False,69.0041031440424
2022-01-17 01:21:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,1,1,0,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,1261.0,1221.1646728515625,True,False,True,False,True,True,0.55,550.0,1893.0,True,3.159026736592982
2022-01-17 02:30:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,57.0,0.5,1,1,0,0,1907.0,3048.0,7980.799999999999,1344.0,1255,28,2786.9,0.568,309,861149,852.0,1586.2520751953125,True,False,False,False,False,True,0.55,714.0,2459.0,True,86.17982103231367
2022-01-28 18:45:00,Middlesex,New Jersey,Winter Storm,0,1,0.0,19.25,1,1,0,0,1907.0,3048.0,7980.799999999999,1344.0,1255,28,2786.9,0.568,309,861149,975.0,1506.49755859375,True,False,False,False,False,True,0.55,678.0,2335.0,True,54.51257011217949
2022-01-17 06:00:00,Androscoggin,Maine,Winter Storm,0,1,0.0,9.0,1,1,0,0,1858.0,2630.75,11302.5,1307.5,396,66,239.5,0.444,468,112072,1.0,200.0,False,False,False,False,True,True,0.55,90.0,310.0,False,19900.0
2022-01-28 09:00:00,Hartford,Connecticut,Heavy Snow,0,1,0.0,38.0,1,1,0,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,583.0,585.3328247070312,False,False,False,False,True,True,0.55,263.0,907.0,True,0.40014145918203264
2022-01-28 16:30:00,Philadelphia,Pennsylvania,Winter Storm,0,1,0.0,21.0,1,1,0,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,253.0,1084.9676513671875,True,False,False,False,False,True,0.55,488.0,1682.0,False,328.84096891983694
2022-01-07 00:00:00,Suffolk,Massachusetts,Heavy Snow,0,1,0.0,16.0,1,1,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,603.0,1082.0076904296875,True,False,False,False,False,True,0.55,487.0,1677.0,True,79.4374279319548
2022-01-17 03:46:00,Suffolk,New York,Thunderstorm Wind,1,0,60.0,0.5,1,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,289.0,573.9761962890625,False,False,False,False,True,True,0.65,201.0,947.0,True,98.60768037683823
2022-01-17 05:16:00,Fairfield,Connecticut,Thunderstorm Wind,0,1,54.0,0.5,1,1,0,0,1914.0,3186.75,14264.400000000007,1340.75,684,52,1529.4,0.618,626,957419,134.0,290.5798645019531,False,False,False,False,True,True,0.55,131.0,450.0,True,116.85064515071129
2022-01-28 09:00:00,Suffolk,Massachusetts,Blizzard,1,0,0.0,38.0,1,1,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,461.0,1045.9351806640625,True,False,False,False,False,True,0.65,366.0,1726.0,True,126.88398712886388
2022-01-07 00:00:00,Hartford,Connecticut,Heavy Snow,0,1,0.0,13.0,1,1,0,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,2227.0,1409.6424560546875,True,False,True,False,True,True,0.55,634.0,2185.0,False,36.70217979098844
2022-01-14 20:00:00,Suffolk,Massachusetts,High Wind,0,1,50.0,1.0,1,1,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,188.0,200.0,False,False,False,False,True,True,0.55,90.0,310.0,True,6.382978723404255
2022-02-18 07:20:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,2,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,659.0,971.5198364257812,False,False,False,False,True,True,0.55,437.0,1506.0,True,47.42334391893494
2022-02-18 07:10:00,Suffolk,New York,Thunderstorm Wind,0,1,56.0,0.5,2,1,0,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,659.0,200.0,False,False,False,False,True,True,0.55,90.0,310.0,False,69.65098634294385
2022-05-16 17:20:00,Hartford,Connecticut,Thunderstorm Wind,0,1,45.0,0.5,5,0,0,0,1954.0,3231.75,11432.75,1351.75,536,50,1223.8,0.545,735,899498,1220.0,3323.1640625,True,False,True,False,True,True,0.55,1495.0,5151.0,False,172.3904969262295
2022-07-18 13:49:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,3327.0,1550.5758056640625,True,False,True,False,True,True,0.55,698.0,2403.0,False,53.39417476212617
2022-02-03 22:00:00,Androscoggin,Maine,Winter Storm,0,1,0.0,21.0,2,1,0,0,1858.0,2630.75,11302.5,1307.5,396,66,239.5,0.444,468,112072,84.0,1505.6689453125,True,False,False,False,False,True,0.55,678.0,2334.0,False,1692.4630301339284
2022-02-03 20:00:00,Kennebec,Maine,Winter Storm,0,1,0.0,23.0,2,1,0,0,2161.0,3721.0,12407.999999999998,1309.0,395,71,143.4,0.455,868,124446,253.0,200.0,False,False,False,False,True,True,0.55,90.0,310.0,True,20.948616600790515
2022-07-14 17:35:00,Suffolk,New York,Thunderstorm Wind,1,0,70.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,2912.69580078125,True,False,True,False,True,True,0.65,1019.0,4806.0,True,16.08990836114986
2022-07-14 17:38:00,Suffolk,New York,Thunderstorm Wind,1,0,60.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,2954.4140625,True,False,True,False,True,True,0.65,1034.0,4875.0,True,17.752652949382224
2022-07-14 17:42:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,1843.6068115234375,True,False,True,False,True,True,0.55,830.0,2858.0,True,26.52025462242178
2022-02-18 05:30:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,2,1,0,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,1863.0,1331.732177734375,True,False,True,False,True,True,0.55,599.0,2064.0,True,28.516791318605744
2022-02-25 04:00:00,Suffolk,Massachusetts,Heavy Snow,0,1,0.0,16.0,2,1,0,0,1727.5,2839.0,6491.1,1241.0,604,18,13297.2,0.508,58,771237,928.0,717.5742797851562,False,False,False,False,True,True,0.55,323.0,1112.0,True,22.67518536797885
2022-07-14 17:44:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,2102.583740234375,True,False,True,False,True,True,0.55,946.0,3259.0,True,16.19833637965823
2022-01-17 01:20:00,Ocean,New Jersey,Thunderstorm Wind,1,0,75.0,0.5,1,1,0,0,2510.0,4476.5,11575.899999999981,1675.0,1235,45,1063.9,0.483,628,668132,1261.0,802.7939453125,False,False,True,False,False,True,0.65,281.0,1325.0,True,36.33672122819191
2022-01-29 10:00:00,Androscoggin,Maine,Blizzard,1,0,0.0,6.0,1,1,0,0,1858.0,2630.75,11302.5,1307.5,396,66,239.5,0.444,468,112072,35.0,200.0,False,False,False,False,True,True,0.65,70.0,330.0,False,471.42857142857144
2022-02-03 01:00:00,Allegheny,Pennsylvania,Winter Storm,0,1,0.0,33.0,2,1,0,0,1979.0,3609.25,12176.649999999985,1370.5,1094,50,1689.4,0.638,730,1233253,7087.0,200.0,False,False,True,False,False,True,0.55,90.0,310.0,False,97.1779314237336
2022-01-29 10:00:00,Kennebec,Maine,Blizzard,1,0,0.0,12.0,1,1,0,0,2161.0,3721.0,12407.999999999998,1309.0,395,71,143.4,0.455,868,124446,542.0,200.0,False,False,False,False,True,True,0.65,70.0,330.0,False,63.09963099630996
2022-05-22 18:54:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,126.0,1596.78076171875,True,False,False,False,False,True,0.55,719.0,2475.0,False,1167.2863188244048
2022-05-22 19:30:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,1609.0,704.2771606445312,False,False,True,False,False,True,0.55,317.0,1092.0,False,56.22888995372708
2022-05-27 16:10:00,Essex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1907.5,2948.25,8232.0,1383.75,1316,30,6771.3,0.58,126,853190,2293.0,1416.37890625,True,False,True,False,True,True,0.55,637.0,2195.0,False,38.230313726559096
2022-05-22 16:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,8061.0,1933.5699462890625,True,False,True,False,True,True,0.55,870.0,2997.0,False,76.01327445367743
2022-05-22 16:45:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,913.0,1341.75,True,False,False,False,False,True,0.55,604.0,2080.0,True,46.960569550931
2022-05-22 16:30:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,8061.0,1933.5699462890625,True,False,True,False,True,True,0.55,870.0,2997.0,False,76.01327445367743
2022-05-22 16:12:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,913.0,1330.019287109375,True,False,False,False,False,True,0.55,599.0,2062.0,True,45.67571600321742
2022-05-28 11:26:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,2671.0,657.7462158203125,False,False,True,False,False,True,0.55,296.0,1020.0,False,75.3745332901418
2022-05-21 16:50:00,Chittenden,Vermont,Thunderstorm Wind,0,1,55.0,0.5,5,0,0,0,1756.5,2774.0,6645.499999999998,1352.5,224,60,317.3,0.423,539,171005,1308.0,602.551025390625,False,False,True,False,False,True,0.55,271.0,934.0,False,53.93340784475345
2022-05-21 16:47:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1756.5,2774.0,6645.499999999998,1352.5,224,60,317.3,0.423,539,171005,1308.0,299.078857421875,False,False,True,False,False,True,0.55,135.0,464.0,False,77.1346439279912
2022-05-28 12:58:00,Fairfield,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1914.0,3186.75,14264.400000000007,1340.75,684,52,1529.4,0.618,626,957419,3158.0,700.0935668945312,False,False,True,False,False,True,0.55,315.0,1085.0,False,77.83110934469502
2022-05-22 16:55:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,5,0,0,0,2134.5,4309.75,15004.149999999976,1442.75,562,78,45.0,0.477,3398,152915,342.0,1560.724853515625,True,False,False,False,False,True,0.55,702.0,2419.0,False,356.35229634959796
2022-05-20 14:00:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1824.0,3156.0,9291.199999999995,1303.0,1085,42,1783.3,0.609,483,861332,1672.0,1933.5699462890625,True,False,True,False,True,True,0.55,870.0,2997.0,True,15.644135543604218
2022-05-20 14:58:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,1226.0,898.77783203125,False,False,True,False,False,True,0.55,404.0,1393.0,True,26.690225772328713
2022-05-20 15:18:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,5,0,0,0,2167.0,3708.0,10131.799999999992,1431.0,949,50,1074.1,0.515,604,648778,460.0,2134.95654296875,True,False,False,False,False,True,0.55,961.0,3309.0,False,364.1209876019022
2022-05-20 16:09:00,Monmouth,New Jersey,Tornado,1,0,0.0,0.5,5,0,0,0,2050.5,3662.5,11675.0,1400.0,1196,38,1367.3,0.501,472,645354,381.0,1200.4796142578125,True,False,False,False,False,True,0.65,420.0,1981.0,False,215.0865129285597
2022-05-22 16:00:00,Androscoggin,Maine,Thunderstorm Wind,0,1,52.0,0.5,5,0,0,0,1858.0,2630.75,11302.5,1307.5,396,66,239.5,0.444,468,112072,65.0,3387.621826171875,True,False,False,False,False,True,0.55,1524.0,5251.0,False,5111.7258864182695
2022-04-14 15:49:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,4,0,0,0,2089.0,3446.0,9478.5,1391.5,943,48,741.7,0.436,750,556280,136.0,1278.0579833984375,True,False,False,False,False,True,0.55,575.0,1981.0,False,839.7485172047334
2022-04-14 16:22:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,51.0,0.5,4,0,0,0,1830.0,2771.0,5455.1,1354.0,1507,20,11571.2,0.52,134,1550542,2024.0,327.04095458984375,False,False,True,False,False,True,0.55,147.0,507.0,False,83.84185006967175
2022-07-21 12:41:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,175.0,824.90185546875,False,False,False,False,True,True,0.55,371.0,1279.0,False,371.3724888392857
2022-07-14 17:30:00,Suffolk,New York,Thunderstorm Wind,1,0,60.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,2175.129638671875,True,False,True,False,True,True,0.65,761.0,3589.0,True,13.30690957864189
2022-07-14 17:35:00,Suffolk,New York,Thunderstorm Wind,1,0,70.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,2509.0,2884.0390625,True,False,True,False,True,True,0.65,1009.0,4759.0,True,14.947750597847747
2022-07-21 11:40:00,Essex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1907.5,2948.25,8232.0,1383.75,1316,30,6771.3,0.58,126,853190,905.0,1509.2034912109375,True,False,False,False,False,True,0.55,679.0,2339.0,True,66.76281670839089
2022-07-21 11:50:00,Bergen,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1802.0,2840.5,6298.8,1349.0,1167,32,4110.5,0.592,233,957736,1112.0,2222.23046875,True,False,True,False,True,True,0.55,1000.0,3444.0,True,99.84086949190647
2022-07-21 12:54:00,Westchester,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1594.5,2523.75,9817.499999999995,1230.75,622,55,2293.6,0.73,432,990817,175.0,730.072021484375,False,False,False,False,True,True,0.55,329.0,1132.0,False,317.1840122767857
2022-07-21 12:41:00,Nassau,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1973.0,2851.0,6541.199999999997,1365.0,909,28,4863.3,0.568,287,1395774,2883.0,1364.0599365234375,True,False,True,False,True,True,0.55,614.0,2114.0,False,52.68609307931192
2022-07-21 14:06:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,1304.0,2102.583740234375,True,False,True,False,True,True,0.55,946.0,3259.0,True,61.24108437380177
2022-07-21 14:44:00,Suffolk,New York,Thunderstorm Wind,0,1,50.0,0.5,7,0,1,0,1900.0,2711.5,6524.5,1404.0,1131,35,1673.2,0.545,912,1525920,1304.0,2077.6806640625,True,False,True,False,True,True,0.55,935.0,3220.0,True,59.33133926859663
