storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,is_winter,is_summer,is_hurricane_season,baseline_typical,baseline_high,baseline_extreme,baseline_p25,baseline_n_history,seasonal_baseline,seasonal_vs_typical_ratio,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,regional_storm_count,regional_max_magnitude,regional_mean_magnitude,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-08-28 15:11:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3254.138697799099,True,False,True,False,True,True,0.55,1464.0,5044.0,True,8.507459079663194
2020-08-28 15:11:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3292.8172814152063,True,False,True,False,True,True,0.55,1482.0,5104.0,True,9.797175105542056
2020-08-28 15:15:00,Bucks,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.5,6.980168959491182,13074.0,11253.552076809274,True,True,True,True,True,True,0.65,3939.0,18568.0,True,13.924184818653252
2020-08-28 15:14:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,11368.172869006872,True,True,True,True,True,True,0.55,5116.0,17621.0,True,13.04747690831519
2020-08-28 15:14:00,Bucks,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.5,6.980168959491182,13074.0,11695.347986387289,True,True,True,True,True,True,0.65,4093.0,19297.0,True,10.544990160721362
2020-08-28 15:36:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1830.0,2771.0,5455.1,1354.0,1507,1985.0,1.0846994535519126,20,11571.2,0.52,134,1550542,106.0,60.0,51.34905660377358,0.1,4.678180474521903,1710.0,3011.7463447105547,True,False,True,False,True,True,0.55,1355.0,4668.0,True,76.12551723453537
2020-08-28 15:39:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3301.7791724915705,True,False,True,False,True,True,0.55,1486.0,5118.0,True,10.096004417858303
2020-08-28 15:16:00,Bucks,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.5,6.980168959491182,13074.0,11297.510123215507,True,True,True,True,True,True,0.65,3954.0,18641.0,True,13.58795989585814
2020-08-28 15:16:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3219.417542074348,True,False,True,False,True,True,0.55,1449.0,4990.0,True,7.3497013029125755
2020-08-28 15:21:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,10497.080757867783,True,True,True,True,True,True,0.55,4724.0,16270.0,True,19.710258850636507
