storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,month_sin,month_cos,is_winter,is_summer,is_hurricane_season,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2021-06-30 18:16:00,Essex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1646.0,0.581,492,809829,0.21,3.7033553650888202,3010.0,1562.6816289872947,True,False,True,False,True,True,0.5,781.0,2344.0,False,48.083666811053334
2021-05-26 17:24:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,65,482.8,0.487,877,423396,0.325,3.0908357990879636,3217.0,1346.9813579395104,True,False,True,False,True,True,0.5,673.0,2020.0,False,58.1292708131952
2021-04-21 14:10:00,Ocean,New Jersey,Thunderstorm Wind,0,1,53.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,679.0,5400.546472768939,True,False,False,False,False,True,0.5,2700.0,8101.0,False,695.3676690381353
2021-04-21 14:12:00,Ocean,New Jersey,Thunderstorm Wind,0,1,54.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,679.0,546.4844409311847,False,False,False,False,True,True,0.5,273.0,820.0,True,19.516282631637004
2021-05-26 17:11:00,Hillsborough,New Hampshire,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,65,482.8,0.487,877,423396,0.325,3.0908357990879636,3217.0,1346.9813579395104,True,False,True,False,True,True,0.5,673.0,2020.0,False,58.1292708131952
2021-05-26 17:52:00,York,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,60,220.8,0.404,991,218770,0.3,2.7008880374581334,11483.0,1311.4996194868304,True,False,True,True,True,False,0.5,656.0,1967.0,False,88.57877192818226
2021-07-06 15:50:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11046.0,2779.967514862159,True,False,True,True,True,False,0.5,1390.0,4170.0,False,74.83281264835996
2021-07-06 15:57:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11046.0,2431.2994185427788,True,False,True,True,True,False,0.5,1216.0,3647.0,False,77.9893226639256
2021-07-06 16:15:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11046.0,2569.961079376605,True,False,True,True,True,False,0.5,1285.0,3855.0,False,76.73401159354876
2021-05-26 18:09:00,Cumberland,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,62,362.5,0.445,836,303069,0.31,2.947889648486787,7643.0,5982.741443206478,True,False,True,False,True,True,0.5,2991.0,8974.0,True,21.722603124342825
2021-05-26 18:12:00,Cumberland,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,62,362.5,0.445,836,303069,0.31,2.947889648486787,7643.0,7114.335312884539,True,False,True,False,True,True,0.5,3557.0,10672.0,True,6.916978766393572
2021-05-26 18:19:00,Cumberland,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,62,362.5,0.445,836,303069,0.31,2.947889648486787,7643.0,5982.741443206478,True,False,True,False,True,True,0.5,2991.0,8974.0,True,21.722603124342825
2021-05-26 18:18:00,Cumberland,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,62,362.5,0.445,836,303069,0.31,2.947889648486787,7643.0,7600.048148499476,True,False,True,False,True,True,0.5,3800.0,11400.0,True,0.5619763378323152
2021-07-07 16:00:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,6536.0,2431.2994185427788,True,False,True,False,True,True,0.5,1216.0,3647.0,False,62.8014164849636
2021-07-07 16:05:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,6536.0,2407.314004848902,True,False,True,False,True,True,0.5,1204.0,3611.0,False,63.16839037868876
2021-07-07 16:25:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,6536.0,2779.967514862159,True,False,True,False,True,True,0.5,1390.0,4170.0,False,57.466837287910664
2021-07-07 16:25:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,6536.0,2407.314004848902,True,False,True,False,True,True,0.5,1204.0,3611.0,False,63.16839037868876
2021-05-26 18:09:00,York,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,5,0.49999999999999994,-0.8660254037844387,0,0,0,60,220.8,0.404,991,218770,0.3,2.7008880374581334,11483.0,1311.4996194868304,True,False,True,True,True,False,0.5,656.0,1967.0,False,88.57877192818226
2021-07-07 16:08:00,Hartford,Connecticut,Thunderstorm Wind,0,1,53.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,6536.0,2235.548486586178,True,False,True,False,True,True,0.5,1118.0,3353.0,False,65.7963817841772
2021-07-07 18:35:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,18,13297.2,0.508,58,771237,0.09,4.7476919833524605,4178.0,2376.6227428706507,True,False,True,False,True,True,0.5,1188.0,3565.0,False,43.11577925154019
2021-07-07 16:00:00,Essex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1646.0,0.581,492,809829,0.21,3.7033553650888202,5254.0,1050.8398274352348,True,False,True,False,True,True,0.5,525.0,1576.0,False,79.99924195974049
2021-07-07 16:50:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,1857.0,2340.891425716151,True,False,True,False,True,True,0.5,1170.0,3511.0,True,26.057696592145984
2021-07-07 17:29:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,1857.0,2502.9954767637346,True,False,True,False,True,True,0.5,1251.0,3754.0,True,34.78704775248975
2021-07-07 18:00:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,1995.1,0.687,818,1632002,0.24,3.7994752779084187,2750.0,2494.629350249941,True,False,True,False,True,True,0.5,1247.0,3742.0,True,9.286205445456687
2021-07-16 14:15:00,Essex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1646.0,0.581,492,809829,0.21,3.7033553650888202,1131.0,1453.624269701691,True,False,True,False,True,True,0.5,727.0,2180.0,True,28.525576454614587
2021-07-16 14:20:00,Essex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1646.0,0.581,492,809829,0.21,3.7033553650888202,1131.0,1445.9140427387276,True,False,True,False,True,True,0.5,723.0,2169.0,True,27.843858774423307
2021-07-16 16:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,3122.0,2275.6248668826606,True,False,True,False,True,True,0.5,1138.0,3413.0,True,27.110029888447766
2021-07-27 18:27:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,18,13297.2,0.508,58,771237,0.09,4.7476919833524605,2489.0,2369.6986199459093,True,False,True,False,True,True,0.5,1185.0,3555.0,True,4.7931450403411295
2021-07-07 15:47:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,1995.1,0.687,818,1632002,0.24,3.7994752779084187,2750.0,2380.2194392530205,True,False,True,False,True,True,0.5,1190.0,3570.0,True,13.44656584534471
2021-07-27 18:25:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,38,1611.6,0.55,410,660741,0.19,3.6928015311254607,2345.0,989.9773242091534,False,False,True,False,False,True,0.5,495.0,1485.0,False,57.78348297615551
2021-07-27 18:40:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,38,1611.6,0.55,410,660741,0.19,3.6928015311254607,2345.0,1022.6167105930879,True,False,True,False,True,True,0.5,511.0,1534.0,False,56.39161148856768
2021-07-27 18:45:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,38,1611.6,0.55,410,660741,0.19,3.6928015311254607,2345.0,1263.7980146132468,True,False,True,False,True,True,0.5,632.0,1896.0,False,46.10669447278266
2021-07-27 17:23:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2177.1750818478117,True,False,True,False,True,True,0.5,1089.0,3266.0,True,6.71914816418973
2021-07-27 17:15:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2275.6248668826606,True,False,True,False,True,True,0.5,1138.0,3413.0,True,2.501076825935706
2021-04-30 13:00:00,Philadelphia,Pennsylvania,High Wind,0,1,50.0,6.0,1.9459101490553132,4,0.8660254037844387,-0.4999999999999998,0,0,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,605.0,1336.5601575081264,True,False,False,False,False,True,0.5,668.0,2005.0,False,120.91903429886386
2021-04-21 13:41:00,Ocean,New Jersey,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,679.0,7467.271742269984,True,False,False,False,False,True,0.55,3360.0,11574.0,False,999.7454701428549
2021-07-27 17:20:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2538.7279038555653,True,False,True,False,True,True,0.5,1269.0,3808.0,True,8.771546866133901
2021-07-27 17:33:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2197.4532223111037,True,False,True,False,True,True,0.5,1099.0,3296.0,True,5.850333234314324
2021-07-27 18:35:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,53.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,18,13297.2,0.508,58,771237,0.09,4.7476919833524605,2489.0,3222.874888474981,True,False,True,False,True,True,0.5,1611.0,4834.0,True,29.484728343711573
2021-07-27 18:27:00,Suffolk,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,18,13297.2,0.508,58,771237,0.09,4.7476919833524605,2489.0,2364.9579228761127,True,False,True,False,True,True,0.5,1182.0,3547.0,True,4.98361097323774
2021-07-27 17:32:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,1776.8162597496582,True,False,True,False,True,True,0.5,888.0,2665.0,True,23.87248244431627
2021-07-27 17:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2314.8071928607947,True,False,True,False,True,True,0.5,1157.0,3472.0,True,0.8223139305572126
2021-07-27 17:38:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2177.1750818478117,True,False,True,False,True,True,0.5,1089.0,3266.0,True,6.71914816418973
2021-07-27 17:40:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2275.6248668826606,True,False,True,False,True,True,0.5,1138.0,3413.0,True,2.501076825935706
2021-07-27 17:48:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2421.8088179906854,True,False,True,False,True,True,0.5,1211.0,3633.0,True,3.7621601538425615
2021-07-27 17:55:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,2334.0,2340.891425716151,True,False,True,False,True,True,0.5,1170.0,3511.0,True,0.29526245570483867
2021-03-26 05:00:00,Allegheny,Pennsylvania,High Wind,0,1,50.0,8.0,2.1972245773362196,3,1.0,6.123233995736766e-17,0,0,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,1403.0,2261.2815124121375,True,False,True,False,True,True,0.5,1131.0,3392.0,True,61.17473360029491
2021-03-26 06:36:00,Erie,New York,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,38,911.1,0.41,1043,950257,0.19,3.4078748165930564,7595.0,1439.120727543207,True,False,True,False,True,True,0.5,720.0,2159.0,False,81.0517349895562
2021-07-01 17:02:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,413.0,2353.684057822459,True,False,False,False,False,True,0.5,1177.0,3531.0,False,469.8992876083436
2021-07-01 14:23:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,1063.0,3536.375034211058,True,False,True,False,True,True,0.5,1768.0,5305.0,False,232.67874263509484
2021-07-01 15:48:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,2106.0,4066.87237299335,True,False,True,False,True,True,0.5,2033.0,6100.0,True,93.10884961981718
2021-07-01 14:27:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,4657.0,5280.847425490309,True,False,True,False,True,True,0.5,2640.0,7921.0,True,13.395907783773017
2021-07-01 14:26:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,4657.0,5280.847425490309,True,False,True,False,True,True,0.5,2640.0,7921.0,True,13.395907783773017
2021-06-21 13:51:00,Allegheny,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.5,7.432720466301847,5081.0,10619.627071330728,True,True,True,False,True,False,0.55,4779.0,16460.0,True,109.00663395651895
2021-06-21 13:52:00,Allegheny,Pennsylvania,Thunderstorm Wind,1,0,65.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.5,7.432720466301847,5081.0,7640.169788202504,True,False,True,False,True,True,0.55,3438.0,11842.0,True,50.36744318446179
2021-07-21 14:20:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.42,7.486781460437383,44865.0,43522.10917298057,True,True,True,True,True,True,0.55,19585.0,67459.0,True,2.9931813819668553
2021-07-21 14:45:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,20516.0,3190.1688237892217,True,False,True,True,True,False,0.5,1595.0,4785.0,False,84.45033718176437
2021-07-21 14:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,65.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.42,7.486781460437383,44865.0,41283.334804746104,True,True,True,True,True,True,0.55,18578.0,63989.0,True,7.983205606271918
2021-07-21 14:40:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,20516.0,3190.1688237892217,True,False,True,True,True,False,0.5,1595.0,4785.0,False,84.45033718176437
2021-07-01 17:20:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,2478.0,3658.5250468127188,True,False,True,False,True,True,0.5,1829.0,5488.0,True,47.6402359488587
2021-07-01 14:47:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,4657.0,6498.640372141439,True,False,True,False,True,True,0.5,3249.0,9748.0,True,39.54563822506848
2021-07-01 15:00:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,4657.0,5280.847425490309,True,False,True,False,True,True,0.5,2640.0,7921.0,True,13.395907783773017
2021-07-21 14:07:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.42,7.486781460437383,44865.0,40205.78082877521,True,True,True,True,True,True,0.55,18093.0,62319.0,True,10.384975306418784
2021-07-21 14:15:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.42,7.486781460437383,44865.0,41720.913957092045,True,True,True,True,True,True,0.55,18774.0,64667.0,True,7.007881517681834
2021-07-21 15:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,1608.0,3716.8194881388854,True,False,True,False,True,True,0.5,1858.0,5575.0,False,131.14549055590084
2021-09-06 16:18:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,9,-1.0,-1.8369701987210297e-16,0,0,1,78,45.0,0.477,3398,152915,0.39,1.9143206982445475,3363.0,3463.663884253382,True,False,True,False,True,True,0.5,1732.0,5195.0,True,2.993276367926913
2021-09-06 16:45:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,9,-1.0,-1.8369701987210297e-16,0,0,1,78,45.0,0.477,3398,152915,0.39,1.9143206982445475,3363.0,3463.663884253382,True,False,True,False,True,True,0.5,1732.0,5195.0,True,2.993276367926913
2021-09-06 16:48:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,9,-1.0,-1.8369701987210297e-16,0,0,1,78,45.0,0.477,3398,152915,0.39,1.9143206982445475,3363.0,3126.3552447173433,True,False,True,False,True,True,0.5,1563.0,4690.0,True,7.036715887084647
2021-09-06 16:40:00,Penobscot,Maine,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,9,-1.0,-1.8369701987210297e-16,0,0,1,78,45.0,0.477,3398,152915,0.39,1.9143206982445475,3363.0,3067.0779675114773,True,False,True,False,True,True,0.5,1534.0,4601.0,True,8.799346788240344
2021-06-21 14:40:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,5081.0,8521.531358382086,True,False,True,False,True,True,0.5,4261.0,12782.0,True,67.71366578197376
2021-06-21 15:04:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,5081.0,8160.87707422732,True,False,True,False,True,True,0.5,4080.0,12241.0,True,60.615569262494
2021-06-21 14:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,5081.0,12121.477718510248,True,True,True,False,True,False,0.5,6061.0,18182.0,False,138.56480453671028
2021-07-06 16:30:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,7634.0,3300.0477018526626,True,False,True,False,True,True,0.5,1650.0,4950.0,False,56.77170943342071
2021-07-17 19:15:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1074.1,0.515,604,648778,0.25,3.490084479745591,6190.0,2105.3487127172843,True,False,True,False,True,True,0.5,1053.0,3158.0,False,65.9879044795269
2021-07-20 17:59:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,60,317.3,0.423,539,171005,0.3,2.8814971671440235,5599.0,1440.0173188471474,True,False,True,False,True,True,0.5,720.0,2160.0,False,74.2808123084989
2021-07-20 18:02:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,60,317.3,0.423,539,171005,0.3,2.8814971671440235,5599.0,776.8887418031213,False,False,True,False,False,True,0.5,388.0,1165.0,False,86.12450898726343
2021-07-20 18:04:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,60,317.3,0.423,539,171005,0.3,2.8814971671440235,5599.0,582.6882972121858,False,False,True,False,False,True,0.5,291.0,874.0,False,89.59299344146837
2021-07-20 18:06:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,60,317.3,0.423,539,171005,0.3,2.8814971671440235,5599.0,582.6882972121858,False,False,True,False,False,True,0.5,291.0,874.0,False,89.59299344146837
2021-07-20 18:30:00,Chittenden,Vermont,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,60,317.3,0.423,539,171005,0.3,2.8814971671440235,5599.0,582.6882972121858,False,False,True,False,False,True,0.5,291.0,874.0,False,89.59299344146837
2021-06-13 16:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,25092.0,7578.270907884298,True,False,True,True,True,False,0.5,3789.0,11367.0,False,69.79805950946798
2021-06-13 16:58:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,25092.0,8160.87707422732,True,False,True,True,True,False,0.5,4080.0,12241.0,False,67.47617936303476
2021-06-13 17:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,25092.0,7829.75768113403,True,False,True,True,True,False,0.5,3915.0,11745.0,False,68.79580072878197
2021-07-06 16:41:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,2219.0,5280.847425490309,True,False,True,False,True,True,0.5,2640.0,7921.0,False,137.98320980127576
2021-07-06 19:56:00,Bucks,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,50,1074.1,0.515,604,648778,0.5,6.980168959491182,4407.0,2019.792819671173,True,False,True,False,True,True,0.55,909.0,3131.0,False,54.168531434736266
2021-07-06 22:04:00,Philadelphia,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,7,-0.4999999999999997,-0.8660254037844388,0,1,0,20,11571.2,0.52,134,1550542,0.2,9.356360949043806,3301.0,3252.065058297935,True,False,True,False,True,True,0.55,1463.0,5041.0,True,1.4824278007290173
