storm_date,county,state,event_type,storm_tier,magnitude,predicted_customers,actual_customers,ci_low,ci_high,in_ci,predicted_major,actual_major,major_correct,predicted_critical,actual_critical,critical_correct,pct_error
2021-07-07 16:25:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,6536.0,730,3440,False,True,True,True,False,False,True,68.1
2021-05-26 18:09:00,York,Maine,Thunderstorm Wind,MODERATE,52.0,2337,11483.0,818,3856,False,True,True,True,False,True,False,79.6
2021-07-07 16:08:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,53.0,2085,6536.0,730,3440,False,True,True,True,False,False,True,68.1
2021-07-07 18:35:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,55.0,1766,4178.0,618,2914,False,True,True,True,False,False,True,57.7
2021-07-07 16:00:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,5254.0,891,4201,False,True,True,True,False,False,True,51.5
2021-07-07 16:50:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1857.0,780,3676,True,True,True,True,False,False,True,20.0
2021-07-07 17:29:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,52.0,2228,1857.0,780,3676,True,True,True,True,False,False,True,20.0
2021-07-07 18:00:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,55.0,2303,2750.0,806,3800,True,True,True,True,False,False,True,16.3
2021-07-16 14:15:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,1131.0,891,4201,True,True,True,True,False,False,True,125.1
2021-07-16 14:20:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,1131.0,891,4201,True,True,True,True,False,False,True,125.1
2021-07-16 16:40:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,3122.0,780,3676,True,True,True,True,False,False,True,28.6
2021-07-27 18:27:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,52.0,1766,2489.0,618,2914,True,True,True,True,False,False,True,29.0
2021-07-07 15:47:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2750.0,806,3800,True,True,True,True,False,False,True,16.3
2021-07-27 18:25:00,Providence,Rhode Island,Thunderstorm Wind,MODERATE,50.0,2540,2345.0,889,4191,True,True,True,True,False,False,True,8.3
2021-07-27 18:40:00,Providence,Rhode Island,Thunderstorm Wind,MODERATE,50.0,2540,2345.0,889,4191,True,True,True,True,False,False,True,8.3
2021-07-27 18:45:00,Providence,Rhode Island,Thunderstorm Wind,MODERATE,50.0,2540,2345.0,889,4191,True,True,True,True,False,False,True,8.3
2021-07-27 17:23:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:15:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-04-30 13:00:00,Philadelphia,Pennsylvania,High Wind,MODERATE,50.0,2229,605.0,780,3678,False,True,False,False,False,False,True,268.4
2021-04-21 13:41:00,Ocean,New Jersey,Thunderstorm Wind,SEVERE,60.0,7853,679.0,1963,13743,False,True,False,False,False,False,True,1056.6
2021-07-27 17:20:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,52.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:33:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 18:35:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,53.0,1766,2489.0,618,2914,True,True,True,True,False,False,True,29.0
2021-07-27 18:27:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,52.0,1766,2489.0,618,2914,True,True,True,True,False,False,True,29.0
2021-07-27 17:32:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,56.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:40:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,52.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:38:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:40:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:48:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,52.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-07-27 17:55:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,2334.0,780,3676,True,True,True,True,False,False,True,4.5
2021-03-26 05:00:00,Allegheny,Pennsylvania,High Wind,MODERATE,50.0,1943,1403.0,680,3206,True,True,True,True,False,False,True,38.5
2021-03-26 06:36:00,Erie,New York,Thunderstorm Wind,MODERATE,52.0,2388,7595.0,836,3940,False,True,True,True,False,False,True,68.6
2021-07-01 17:02:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,413.0,903,4255,False,True,False,False,False,False,True,524.5
2021-07-01 14:23:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1063.0,757,3571,True,True,True,True,False,False,True,103.6
2021-07-01 15:48:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,2106.0,780,3678,True,True,True,True,False,False,True,5.8
2021-07-01 14:27:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-07-01 14:26:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-06-21 13:51:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-06-21 13:52:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-07-21 14:20:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5658,44865.0,1414,9902,False,True,True,True,False,True,False,87.4
2021-07-21 14:45:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,20516.0,780,3678,False,True,True,True,False,True,False,89.1
2021-07-21 14:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,65.0,5658,44865.0,1414,9902,False,True,True,True,False,True,False,87.4
2021-07-21 14:40:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,20516.0,780,3678,False,True,True,True,False,True,False,89.1
2021-07-01 17:20:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,2478.0,1008,4752,True,True,True,True,False,False,True,16.2
2021-07-01 14:47:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-07-01 15:00:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-07-21 14:07:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5658,44865.0,1414,9902,False,True,True,True,False,True,False,87.4
2021-07-21 14:15:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5658,44865.0,1414,9902,False,True,True,True,False,True,False,87.4
2021-07-21 15:00:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,1608.0,1008,4752,True,True,True,True,False,False,True,79.1
2021-09-06 16:18:00,Penobscot,Maine,Thunderstorm Wind,MODERATE,52.0,2209,3363.0,773,3645,True,True,True,True,False,False,True,34.3
2021-09-06 16:45:00,Penobscot,Maine,Thunderstorm Wind,MODERATE,52.0,2209,3363.0,773,3645,True,True,True,True,False,False,True,34.3
2021-09-06 16:48:00,Penobscot,Maine,Thunderstorm Wind,MODERATE,52.0,2209,3363.0,773,3645,True,True,True,True,False,False,True,34.3
2021-09-06 16:40:00,Penobscot,Maine,Thunderstorm Wind,MODERATE,52.0,2209,3363.0,773,3645,True,True,True,True,False,False,True,34.3
2021-06-21 14:40:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-06-21 15:04:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-06-21 14:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-07-06 16:30:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,7634.0,757,3571,False,True,True,True,False,False,True,71.7
2021-07-17 19:15:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,6190.0,906,4272,False,True,True,True,False,False,True,58.2
2021-07-20 17:59:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,5599.0,643,3033,False,True,True,True,False,False,True,67.2
2021-07-20 18:02:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,5599.0,643,3033,False,True,True,True,False,False,True,67.2
2021-07-20 18:04:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,5599.0,643,3033,False,True,True,True,False,False,True,67.2
2021-07-20 18:06:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,5599.0,643,3033,False,True,True,True,False,False,True,67.2
2021-07-20 18:30:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,5599.0,643,3033,False,True,True,True,False,False,True,67.2
2021-06-13 16:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 16:58:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 17:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-07-06 16:41:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2219.0,809,3815,True,True,True,True,False,False,True,4.2
2021-07-06 19:56:00,Bucks,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,6915,4407.0,1729,12101,True,True,True,True,False,False,True,56.9
2021-07-06 22:04:00,Philadelphia,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5240,3301.0,1310,9170,True,True,True,True,False,False,True,58.7
2021-07-06 22:09:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,3301.0,780,3678,True,True,True,True,False,False,True,32.5
2021-07-06 18:20:00,Monmouth,New Jersey,Thunderstorm Wind,SEVERE,60.0,7209,12832.0,1802,12616,False,True,True,True,False,True,False,43.8
2021-07-06 19:15:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,53.0,2579,12832.0,903,4255,False,True,True,True,False,True,False,79.9
2021-06-14 14:28:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,52.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-07-13 17:23:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,2926.0,836,3940,True,True,True,True,False,False,True,18.4
2021-06-14 14:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:22:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-07-01 15:50:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,958.0,906,4272,True,True,False,False,False,False,True,170.3
2021-07-01 15:59:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,958.0,906,4272,True,True,False,False,False,False,True,170.3
2021-07-01 14:31:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-07-21 14:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5658,44865.0,1414,9902,False,True,True,True,False,True,False,87.4
2021-06-14 14:56:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-13 17:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 17:25:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 17:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,25092.0,1325,9275,False,True,True,True,False,True,False,78.9
2021-06-13 16:55:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-07-01 15:53:00,Bucks,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,6915,958.0,1729,12101,False,True,False,False,False,False,True,621.8
2021-07-01 14:13:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-07-01 14:21:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-06-14 13:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-21 14:05:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-06-14 14:47:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-07-06 22:14:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,3301.0,780,3678,True,True,True,True,False,False,True,32.5
2021-07-17 20:32:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1036.0,809,3815,True,True,True,True,False,False,True,123.2
2021-07-17 20:29:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1036.0,809,3815,True,True,True,True,False,False,True,123.2
2021-07-08 16:47:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1568.0,809,3815,True,True,True,True,False,False,True,47.4
2021-07-17 17:55:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2229,4411.0,780,3678,False,True,True,True,False,False,True,49.5
2021-07-17 18:00:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2164,3835.0,757,3571,False,True,True,True,False,False,True,43.6
2021-06-21 14:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-06-21 14:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-06-13 17:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 16:35:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,25092.0,1325,9275,False,True,True,True,False,True,False,78.9
2021-06-13 17:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-13 17:11:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-06-14 14:55:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-07-01 17:25:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,413.0,903,4255,False,True,False,False,False,False,True,524.5
2021-07-01 14:51:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4657.0,809,3815,False,True,True,True,False,False,True,50.4
2021-06-21 14:01:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-06-21 14:01:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-06-21 14:05:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-07-01 15:30:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1063.0,757,3571,True,True,True,True,False,False,True,103.6
2021-07-01 15:12:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1063.0,757,3571,True,True,True,True,False,False,True,103.6
2021-07-01 16:27:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,413.0,903,4255,False,True,False,False,False,False,True,524.5
2021-07-06 17:06:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,7634.0,757,3571,False,True,True,True,False,False,True,71.7
2021-07-17 19:08:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,6190.0,906,4272,False,True,True,True,False,False,True,58.2
2021-07-06 15:00:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1857.0,780,3676,True,True,True,True,False,False,True,20.0
2021-07-01 15:19:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,958.0,906,4272,True,True,False,False,False,False,True,170.3
2021-07-01 14:59:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1063.0,757,3571,True,True,True,True,False,False,True,103.6
2021-06-14 13:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 13:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 13:50:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-07-17 12:08:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,6190.0,906,4272,False,True,True,True,False,False,True,58.2
2021-07-06 16:20:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2750.0,806,3800,True,True,True,True,False,False,True,16.3
2021-07-06 16:20:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1857.0,780,3676,True,True,True,True,False,False,True,20.0
2021-07-06 16:38:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2750.0,806,3800,True,True,True,True,False,False,True,16.3
2021-07-06 16:40:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1857.0,780,3676,True,True,True,True,False,False,True,20.0
2021-06-13 17:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,25092.0,1325,9275,False,True,True,True,False,True,False,78.9
2021-06-13 16:58:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,25092.0,680,3206,False,True,True,True,False,True,False,92.3
2021-07-08 14:44:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-07-08 14:46:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-07-17 21:05:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,4411.0,780,3678,False,True,True,True,False,False,True,49.5
2021-07-17 18:05:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,6190.0,906,4272,False,True,True,True,False,False,True,58.2
2021-06-14 13:54:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:05:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-14 14:12:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5500.0,680,3206,False,True,True,True,False,False,True,64.7
2021-06-21 13:51:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-07-06 16:50:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2750.0,806,3800,True,True,True,True,False,False,True,16.3
2021-07-06 16:56:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,5254.0,891,4201,False,True,True,True,False,False,True,51.5
2021-07-06 17:00:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,5254.0,891,4201,False,True,True,True,False,False,True,51.5
2021-06-21 15:21:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,5081.0,1325,9275,True,True,True,True,False,False,True,4.3
2021-07-08 14:46:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-07-08 15:13:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-07-08 15:13:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-07-08 14:57:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,4380.0,836,3940,False,True,True,True,False,False,True,45.5
2021-06-21 18:00:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4220.0,809,3815,False,True,True,True,False,False,True,45.2
2021-06-21 17:54:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,4220.0,809,3815,False,True,True,True,False,False,True,45.2
2021-07-07 15:45:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,190.0,879,4145,False,True,False,False,False,False,True,1222.1
2021-07-27 18:27:00,Suffolk,Massachusetts,Thunderstorm Wind,SEVERE,61.0,4358,2489.0,1090,7626,True,True,True,True,False,False,True,75.1
2021-07-27 18:26:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,52.0,1766,2489.0,618,2914,True,True,True,True,False,False,True,29.0
2021-08-27 14:27:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,4298.0,1008,4752,True,True,True,True,False,False,True,33.0
2021-07-20 14:45:00,York,Maine,Thunderstorm Wind,MODERATE,50.0,2337,377.0,818,3856,False,True,False,False,False,False,True,519.9
2021-07-20 14:05:00,Cumberland,Maine,Thunderstorm Wind,MODERATE,50.0,2323,376.0,813,3833,False,True,False,False,False,False,True,517.8
2021-07-07 15:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,26112.0,680,3206,False,True,True,True,False,True,False,92.6
2021-08-10 18:58:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1561.0,809,3815,True,True,True,True,False,False,True,48.1
2021-08-10 19:18:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1561.0,809,3815,True,True,True,True,False,False,True,48.1
2021-07-13 02:48:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-07-13 02:58:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-06-21 13:53:00,Allegheny,Pennsylvania,Tornado,SEVERE,,3312,5081.0,828,5796,True,True,True,True,False,False,True,34.8
2021-08-27 13:42:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2028.0,809,3815,True,True,True,True,False,False,True,14.0
2021-08-27 13:13:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2028.0,809,3815,True,True,True,True,False,False,True,14.0
2021-08-27 13:18:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,2028.0,809,3815,True,True,True,True,False,False,True,14.0
2021-07-20 22:35:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1547.0,879,4145,True,True,True,True,False,False,True,62.4
2021-07-20 22:05:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1547.0,879,4145,True,True,True,True,False,False,True,62.4
2021-07-20 21:50:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1547.0,879,4145,True,True,True,True,False,False,True,62.4
2021-07-07 14:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,26112.0,680,3206,False,True,True,True,False,True,False,92.6
2021-08-27 14:37:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,4298.0,1008,4752,True,True,True,True,False,False,True,33.0
2021-08-27 14:00:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,4298.0,1008,4752,True,True,True,True,False,False,True,33.0
2021-06-21 14:54:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,1943,5081.0,680,3206,False,True,True,True,False,False,True,61.8
2021-07-13 03:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-07-13 03:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-07-20 17:52:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,460.0,836,3940,False,True,False,False,False,False,True,419.1
2021-07-07 14:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,26112.0,680,3206,False,True,True,True,False,True,False,92.6
2021-08-27 14:21:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,4298.0,1008,4752,True,True,True,True,False,False,True,33.0
2021-07-13 03:05:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,51.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-07-13 03:30:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,1453.0,680,3206,True,True,True,True,False,False,True,33.7
2021-07-20 21:45:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1547.0,879,4145,True,True,True,True,False,False,True,62.4
